date,date1,date2,date3,date4,date5,OT,OT,OT
12.926016,9.844908,55.693619,4029.763058,-0.633675,31.963058,5.871386,2.184330,47.997527
12.973421,9.872944,55.624330,4026.637321,-0.695356,32.065893,5.921003,2.203861,47.997371
13.018449,9.904439,55.549018,4023.500212,-0.756070,32.168692,5.976488,2.226913,47.997746
13.063993,9.932542,55.465361,4020.344985,-0.816329,32.272671,6.035781,2.248968,47.997459
13.109189,9.961781,55.376604,4017.168294,-0.873079,32.377989,6.103815,2.272474,47.997273
13.154279,9.992283,55.280077,4013.967306,-0.931170,32.483863,6.174630,2.298958,47.997258
13.198490,10.023480,55.178886,4010.737906,-0.989495,32.592095,6.252572,2.328252,47.997459
13.242459,10.051175,55.070749,4007.481195,-1.045689,32.702641,6.336133,2.358833,47.998385
13.287583,10.080134,54.957364,4004.188280,-1.101492,32.813649,6.425944,2.393849,47.997765
13.331621,10.110875,54.838096,4000.857404,-1.156147,32.926655,6.521626,2.430850,47.999358
13.377982,10.141601,54.713957,3997.483865,-1.208994,33.042289,6.624293,2.469776,47.999674
13.423625,10.171231,54.584018,3994.063720,-1.258889,33.158492,6.733595,2.510688,48.000404
13.469057,10.200714,54.449915,3990.591911,-1.308347,33.276814,6.849515,2.552193,48.000393
13.515299,10.231870,54.311369,3987.067058,-1.357612,33.397792,6.975153,2.599108,48.001573
13.558861,10.262907,54.168014,3983.482974,-1.403150,33.520450,7.106166,2.648145,48.002743
13.605801,10.291634,54.016917,3979.834465,-1.450004,33.645995,7.243822,2.698710,48.002529
13.648331,10.321193,53.863566,3976.118172,-1.492703,33.774725,7.386979,2.751918,48.002709
13.692563,10.352190,53.706056,3972.331882,-1.536156,33.905999,7.537691,2.808935,48.002075
13.737102,10.384669,53.544778,3968.466583,-1.575890,34.039099,7.697484,2.866651,48.002239
13.780050,10.414417,53.379215,3964.523909,-1.612440,34.174841,7.862500,2.929385,48.005326
13.825553,10.445760,53.210518,3960.492640,-1.645280,34.312574,8.034488,2.993489,48.004043
13.870803,10.476166,53.037505,3956.371784,-1.676697,34.455469,8.214398,3.060114,48.003553
13.912464,10.506282,52.861902,3952.156901,-1.704343,34.601953,8.402012,3.129213,48.002013
13.954468,10.534780,52.683156,3947.842630,-1.730930,34.749619,8.595679,3.202347,48.003313
13.995894,10.565029,52.504142,3943.424310,-1.754200,34.901406,8.796143,3.277796,48.001478
14.037828,10.595888,52.324467,3938.897160,-1.776124,35.057969,9.005349,3.353907,48.001280
