0,1,2,3,4,5,6,7,8
0.075744007124148,0.5348344343008888,0.2356626022450992,-0.05143178190695628,0.4204741802233247,0.2607075839198529,-0.5640745859534058,-0.5640745859534062,-0.5721830472218842
0.07908368384462651,0.538867817380085,0.23354262830441996,-0.05467809861632106,0.3769464421462325,0.2586053660522257,-0.5650992967836101,-0.56509929678361,-0.5721830472218842
0.08242110020861071,0.5428945381152455,0.23105080132948563,-0.05791675048354703,0.33318662489692835,0.25650065445047343,-0.5647776289814203,-0.5647776289814199,-0.5721830472218842
0.08575512603785304,0.5469145965063699,0.22818574916887882,-0.06114897515018311,0.28928498148682796,0.25439220224753334,-0.5631100323201419,-0.5631100323201422,-0.5721830472218842
0.0890880216888482,0.5509279925534589,0.22494884397401693,-0.06437602732869449,0.24533176492734712,0.2522793860098739,-0.5600983255932241,-0.5600983255932231,-0.5721830472218842
0.09241865698334946,0.5549347262565125,0.22133871359348162,-0.06759916173154679,0.2014301215172467,0.2501603354369014,-0.5557457037627762,-0.5557457037627758,-0.5721830472218842
0.09574703192135559,0.5589347976155303,0.21735947448152693,-0.0708196416066655,0.1576703042679426,0.24803380366155245,-0.5500567558383148,-0.5500567558383159,-0.5721830472218842
0.09907427668111496,0.5629282066305121,0.21301249878957218,-0.07403876434381106,0.11414256619085038,0.2458991672502968,-0.5430374932539402,-0.5430374932539408,-0.5721830472218842
0.10239813090613246,0.5669149533014585,0.2083005308204512,-0.07725780172636693,0.07093716029738598,0.2437558027696025,-0.5346953884925071,-0.5346953884925068,-0.5721830472218842
0.10571972477465605,0.570895037628369,0.20322905917983636,-0.08047807675047093,0.028144339598965076,0.24160121648534433,-0.5250394236021682,-0.5250394236021674,-0.5721830472218842
0.10904018846493208,0.574867127142437,0.1978022003219808,-0.08370087827042438,-0.014145642892996519,0.23943540839752228,-0.5140801482206458,-0.5140801482206455,-0.5721830472218842
0.11235726162046622,0.5788338867812762,0.1920240707011405,-0.08692752074690596,-0.0558296408797379,0.23725650820554225,-0.5018297466173876,-0.5018297466173879,-0.5721830472218842
0.11567320459775361,0.5827939840760801,0.18590427537723814,-0.09015931864059439,-0.09683029463718854,0.23506389247587317,-0.4883021132091739,-0.4883021132091734,-0.5721830472218842
0.1189868872185467,0.5867460865580408,0.17944693080452873,-0.09339757787670881,-0.13704445786658745,0.2328563143414524,-0.47351293592014015,-0.4735129359201401,-0.5721830472218842
0.1222971793045979,0.5906915266959658,0.17266026989152042,-0.0966436299868458,-0.17640766413120898,0.23063252693521694,-0.4574797866580483,-0.45747978665804845,-0.5721830472218842
0.12560634121240194,0.5946316369586623,0.16555526984955515,-0.09989876382530744,-0.2148038738449473,0.2283919068236361,-0.44022221810400763,-0.44022221810400763,-0.5721830472218842
0.12891324276371127,0.5985637524085164,0.1581387914357227,-0.10316430238823077,-0.2521557272837316,0.22613258370611536,-0.42176186589270875,-0.42176186589270903,-0.5721830472218842
0.13221788395852668,0.6024878730455275,0.150421811861368,-0.10644154306537623,-0.2883858647234914,0.22385393414912316,-0.4021225551678426,-0.40212255516784207,-0.5721830472218842
