date,date,date,date,date,date,OT,OT,OT
8.71999,18.21084,43.19519,3466.06809,0.82459,72.25049,5.800388558,1.931222428,0
8.73414,18.25556,43.26822,3462.98455,0.78551,72.25912,5.730903528,1.908087591,0
8.74827,18.30025,43.33757,3459.94488,0.74463,72.26777,5.665323171,1.886252802,0
8.76237,18.34491,43.40307,3456.94758,0.70205,72.27643,5.603646932,1.865717879,0
8.77646,18.38953,43.46459,3453.99112,0.65786,72.2851,5.545869896,1.846481184,0
8.79054,18.43411,43.522,3451.07394,0.61215,72.29378,5.491983611,1.828539902,0
8.80459,18.47867,43.57516,3448.19449,0.56503,72.30247,5.441976832,1.811890291,0
8.81862,18.52319,43.62397,3445.35116,0.51658,72.31117,5.395836218,1.796527909,0
8.83264,18.56767,43.66832,3442.54236,0.4669,72.31989,5.353546953,1.782447821,0
8.84664,18.61213,43.7081,3439.76646,0.4161,72.32862,5.315093313,1.769644794,0
8.86062,18.65655,43.74323,3437.02184,0.36426,72.33736,5.280459168,1.758113457,0
8.87458,18.70094,43.77363,3434.30683,0.31148,72.34611,5.24962844,1.747848456,0
8.88853,18.7453,43.79922,3431.61976,0.25785,72.35488,5.222585492,1.738844585,0
8.90245,18.78963,43.81994,3428.95896,0.20347,72.36365,5.199315479,1.731096902,0
8.91636,18.83393,43.83573,3426.32271,0.14843,72.37244,5.17980464,1.724600826,0
8.93026,18.8782,43.84655,3423.7093,0.09283,72.38125,5.164040548,1.719352217,0
8.94413,18.92244,43.85236,3421.11699,0.03675,72.39006,5.152012313,1.715347452,0
8.95799,18.96665,43.85313,3418.54403,-0.01969,72.39889,5.143710739,1.712583467,0
8.97183,19.01083,43.84883,3415.98864,-0.07642,72.40773,5.139128437,1.711057803,0
8.98565,19.05498,43.83945,3413.44902,-0.13334,72.41659,5.138259905,1.710768627,0
8.99946,19.0991,43.825,3410.92335,-0.19035,72.42545,5.141101551,1.711714745,0
9.01325,19.1432,43.80546,3408.4098,-0.24736,72.43433,5.147651693,1.713895596,0
9.02702,19.18726,43.78086,3405.9065,-0.30428,72.44322,5.157910504,1.717311237,0
9.04078,19.2313,43.75121,3403.41156,-0.36101,72.45213,5.171879922,1.721962314,0
9.05452,19.27531,43.71653,3400.92307,-0.41746,72.46104,5.189563524,1.727850018,0
9.06824,19.31929,43.67688,3398.4391,-0.47353,72.46997,5.210966347,1.734976025,0
9.08195,19.36324,43.63229,3395.95766,-0.52914,72.47892,5.236094681,1.743342431,0
9.09564,19.40716,43.58282,3393.47678,-0.58417,72.48787,5.264955805,1.752951657,0
9.10931,19.45106,43.52852,3390.99442,-0.63854,72.49684,5.297557687,1.763806359,0
9.12296,19.49492,43.46947,3388.50855,-0.69216,72.50582,5.333908637,1.775909301,0
9.1366,19.53876,43.40574,3386.01708,-0.74492,72.51481,5.374016914,1.789263235,0
9.15022,19.58257,43.33743,3383.5179,-0.79673,72.52381,5.417890277,1.803870743,0
9.16383,19.62635,43.26463,3381.00888,-0.8475,72.53283,5.465535499,1.819734081,0
