date,date,date,date,date,date,OT,OT,OT
8.99856,10.7532,48.53724,4147.47299,-0.17364,54.35269,6.828030381555617,2.5436209734212643,0.0
9.03091,10.79886,48.51876,4143.69916,-0.16699,54.36183,6.833352994866458,2.545603786925937,0.0
9.06321,10.8445,48.50101,4139.92088,-0.16034,54.371,6.837943799170048,2.547313982320355,0.0
9.09548,10.8901,48.484,4136.13856,-0.15371,54.38019,6.841804879594654,2.548752336369662,0.0
9.12771,10.93567,48.46772,4132.35261,-0.14711,54.38942,6.844940155648134,2.54992030919366,0.0
9.15991,10.98121,48.45217,4128.56344,-0.14056,54.39866,6.847355366110453,2.5508200386388866,0.0
9.19206,11.02672,48.43733,4124.77147,-0.13407,54.40793,6.849058047323367,2.5514543321909353,0.0
9.22419,11.07219,48.42321,4120.97712,-0.12766,54.41723,6.8500575050623445,2.55182665649602,0.0
9.25627,11.11763,48.40978,4117.18079,-0.12134,54.42656,6.850364780141452,2.551941124547882,0.0
9.28832,11.16304,48.39705,4113.38288,-0.11512,54.43591,6.849992608006394,2.5518024806351347,0.0
9.32033,11.20842,48.38499,4109.58382,-0.10903,54.44529,6.84895537257424,2.5514160831453507,0.0
9.3523,11.25376,48.37358,4105.78399,-0.10307,54.45469,6.847269054615151,2.5507878853358945,0.0
9.38424,11.29907,48.36282,4101.98379,-0.09726,54.46412,6.844951175004882,2.549924414193986,0.0
9.41614,11.34435,48.35269,4098.1836,-0.09161,54.47357,6.842020733205298,2.548832747519077,0.0
9.44801,11.3896,48.34316,4094.38381,-0.08613,54.48305,6.838498141343667,2.5475204893656493,0.0
9.47983,11.43482,48.33421,4090.58479,-0.08084,54.49256,6.834405154294377,2.545995743996818,0.0
9.51162,11.48,48.32583,4086.78689,-0.07575,54.50209,6.8297647961761,2.5442670885025893,0.0
9.54338,11.52515,48.318,4082.99047,-0.07087,54.51165,6.824601283666054,2.5423435442324065,0.0
9.57509,11.57027,48.31068,4079.19587,-0.06621,54.52123,6.818939946599934,2.5402345472165337,0.0
9.60677,11.61535,48.30385,4075.40341,-0.06178,54.53084,6.812807146253545,2.537949917723815,0.0
9.63841,11.66041,48.29748,4071.61342,-0.05759,54.54047,6.806230191771426,2.535499829129138,0.0
9.67002,11.70543,48.29156,4067.82618,-0.05365,54.55013,6.799237255149261,2.532894776242146,0.0
9.70159,11.75042,48.28605,4064.042,-0.04997,54.55982,6.791857285214571,2.5301455432627784,0.0
9.73312,11.79537,48.28091,4060.26115,-0.04656,54.56953,6.784119921009608,2.5272631715141247,0.0
9.76462,11.8403,48.27614,4056.48388,-0.04343,54.57926,6.776055404968476,2.5242589270986158,0.0
9.79607,11.88519,48.27168,4052.71045,-0.04057,54.58902,6.767694496298162,2.521144268630177,0.0
9.82749,11.93005,48.26752,4048.94107,-0.038,54.59881,6.759068384901696,2.517930815168343,0.0
9.85888,11.97488,48.26361,4045.17597,-0.03573,54.60862,6.750208606211383,2.514630314491394,0.0
9.89023,12.01968,48.25994,4041.41535,-0.03375,54.61845,6.741146957235825,2.5112546118216645,0.0
